Ano_Treino,Ano_Teste,Distancia_Anos,MAE_Geral,ME_Geral,MAPE_Geral,RMSE_Geral,R2_Geral,Raca_MAE_Priv,Raca_MAE_Unpriv,Disp_MAE_Raca,Raca_ME_Priv,Raca_ME_Unpriv,Disp_ME_Raca,Raca_MAPE_Priv,Raca_MAPE_Unpriv,Disp_MAPE_Raca,Gen_MAE_Priv,Gen_MAE_Unpriv,Disp_MAE_Gen,Gen_ME_Priv,Gen_ME_Unpriv,Disp_ME_Gen,Gen_MAPE_Priv,Gen_MAPE_Unpriv,Disp_MAPE_Gen
2017,2018,1,24376.154909368062,-11136.300623364612,0.8434862163012211,55644.52734120849,0.34699011213842795,25363.56108675898,19571.570936372456,5791.990150386522,-11675.472673544778,-8512.762863222313,3162.709810322469,0.81310399202315,0.991321981534222,0.1782179895110719,30060.666185703605,18253.97486512093,11806.69132058267,-13920.490797857705,-8137.746711328275,5782.744086529432,0.8355884799128569,0.8519920247623379,0.01640354484948103
2017,2019,2,37696.87438433759,-34748.99586982573,0.7928836635251516,72684.38027515917,0.005371031653525623,39310.91150380082,29766.73197847378,9544.179525327047,-36370.31298813987,-26783.085124494315,9587.22786364556,0.7712859783012941,0.8989981496152665,0.1277121713139722,46340.50387699182,28300.956835558598,18039.547041433227,-43223.10661634647,-25537.35093048659,17685.755685859876,0.7930969066489124,0.7926518610386611,0.0015130994332657928
2017,2021,4,40653.07964719891,-37853.73519413031,0.8339911454064025,76260.7270630978,-0.02779156314452085,43097.61888835935,33225.61942204272,9871.999466316636,-40254.4002077803,-30559.581922798527,9694.818284981773,0.8087365830506329,0.9107243204124872,0.10198773736185442,49153.86774944336,31352.318632397342,17801.54911704601,-46170.63238514065,-28754.170279926864,17416.462105213795,0.836737503797115,0.8309863389407208,0.005751164856394301
2017,2022,5,43643.71697481406,-41125.66114358558,0.8160947720656557,82035.93247701538,-0.05400326271997824,46041.40255912524,36246.00883440604,9795.393724719199,-43530.659961449564,-33705.389090819655,9825.270870629927,0.7886710068716686,0.9007067880629414,0.11203578119127311,52646.65747521106,33903.30857474222,18743.348900468853,-49967.50864761675,-31559.541530041384,18407.967117575365,0.8161429102909535,0.8160426906402554,0.0013159925473980336
2018,2019,1,41248.2287196317,-39312.150833595355,0.8274508285001105,78064.79227575495,-0.14733155028285908,43242.10888428586,31451.828466338244,11790.28041794762,-41375.42159378792,-29174.818331835206,12200.603261952712,0.8072573170339044,0.9266662800349034,0.11940896300099928,51215.982990738245,30412.94276048687,20803.04023025136,-49417.11250716659,-28327.7157882089,21089.39671895768,0.8341059949989423,0.8202164374668575,0.013889557532084863
2018,2021,3,44256.75141749513,-42377.88802564333,0.8651183642171572,81538.48177006208,-0.1749760803373849,47290.5871482484,35038.77944125849,12251.807706989908,-45494.474578529866,-32908.48689267858,12585.9876858513,0.8381726128442638,0.946990028696598,0.10881741585233422,54023.27549766559,33571.14141023156,20452.134087434024,-52250.914914344736,-31575.752684771025,20675.16222957371,0.87129344101073,0.8583621772831591,0.012931263727570886
2018,2022,4,47335.7562572666,-45624.36862163239,0.8590036529135856,87233.21616666166,-0.19178531292909323,50254.788963705876,38329.50783343632,11925.281130269565,-48627.31291714508,-36359.223264182205,12268.08965296289,0.8342158736493551,0.9354827199128196,0.10126684626346437,57627.142119997865,36201.36063382471,21425.781486173157,-56031.04920414888,-34365.23401351874,21665.81519063014,0.8636278035243264,0.8540007190998973,0.009627084424429114
2019,2021,2,27478.17993878347,-13145.822382405535,0.9176840145453902,60250.14074489157,0.35848006634414165,29021.99570210004,22787.46768351212,6234.528018587918,-13827.14748567439,-11075.691938302856,2751.455547371536,0.8701278414295933,1.0621781500171312,0.19205030858753785,33297.96806364462,21110.716374808464,12187.251688836155,-15918.934593934018,-10111.74440793579,5807.190185998229,0.9177050985124174,0.9176609464561488,0.0013685192819712848
2019,2022,3,29420.22137590567,-16422.78857461946,0.8653482637169891,65434.85745000869,0.3294303559073938,30875.419278146983,24930.421112787408,5944.998165359577,-17117.962904496577,-14277.92986888051,2840.033035616066,0.8251909676092393,0.9892477267061784,0.16405675909693934,35481.90255917319,22862.00294566583,12619.899613507363,-19787.70270844167,-12782.240478899303,7005.462229542368,0.8445366874997785,0.8878646017729737,0.04332791427319515
2021,2022,1,28992.77501759866,-14314.725924460136,0.9094034790471583,64610.25354298214,0.346224817888704,30481.19465742698,24400.473942783447,6080.720714643537,-15041.324650002836,-12072.911842610238,2968.412807392597,0.861101001450563,1.0584337080547972,0.19733270660423427,35029.45943595156,22461.60094013869,12567.85849581288,-17452.45617672297,-10919.971276803326,6532.484899919646,0.8864924253542713,0.9341912714173125,0.047698846063041395
