Ano_Treino,Ano_Teste,Distancia_Anos,MAE_Geral,ME_Geral,MAPE_Geral,RMSE_Geral,R2_Geral,Raca_MAE_Priv,Raca_MAE_Unpriv,Disp_MAE_Raca,Raca_ME_Priv,Raca_ME_Unpriv,Disp_ME_Raca,Raca_MAPE_Priv,Raca_MAPE_Unpriv,Disp_MAPE_Raca,Gen_MAE_Priv,Gen_MAE_Unpriv,Disp_MAE_Gen,Gen_ME_Priv,Gen_ME_Unpriv,Disp_ME_Gen,Gen_MAPE_Priv,Gen_MAPE_Unpriv,Disp_MAPE_Gen
2017,2018,1,24376.154909368062,-11136.300623364612,0.8434862163012211,55644.52734120849,0.34699011213842795,25363.56108675898,19571.570936372456,5791.990150386522,-11675.472673544778,-8512.762863222311,3162.7098103224685,0.81310399202315,0.9913219815342219,0.1782179895110719,30060.666185703605,18253.97486512093,11806.69132058267,-13920.490797857705,-8137.746711328275,5782.744086529433,0.8355884799128569,0.8519920247623377,0.01640354484948101
2017,2019,2,37696.87438433759,-34748.99586982573,0.7928836635251516,72684.38027515917,0.005371031653525626,39310.91150380082,29766.73197847378,9544.179525327043,-36370.31298813988,-26783.085124494315,9587.22786364556,0.7712859783012941,0.8989981496152665,0.1277121713139722,46340.50387699182,28300.956835558598,18039.547041433227,-43223.10661634647,-25537.35093048659,17685.755685859876,0.7930969066489124,0.7926518610386611,0.0015130994332657262
2017,2021,4,40653.07964719891,-37853.73519413031,0.8339911454064025,76260.7270630978,-0.027791563144520803,43097.61888835935,33225.61942204271,9871.999466316634,-40254.4002077803,-30559.581922798527,9694.818284981775,0.8087365830506328,0.9107243204124874,0.10198773736185442,49153.86774944336,31352.318632397342,17801.54911704601,-46170.63238514064,-28754.170279926864,17416.462105213795,0.836737503797115,0.8309863389407208,0.005751164856394308
2017,2022,5,43643.71697481406,-41125.66114358558,0.8160947720656557,82035.93247701538,-0.054003262719978226,46041.40255912525,36246.00883440604,9795.393724719203,-43530.659961449564,-33705.389090819655,9825.270870629925,0.7886710068716686,0.9007067880629414,0.11203578119127311,52646.65747521106,33903.30857474222,18743.34890046885,-49967.50864761675,-31559.54153004138,18407.967117575365,0.8161429102909535,0.8160426906402554,0.001315992547398015
2018,2018,0,23953.4136074157,-9588.386019739228,0.8237648161977158,54394.031156780446,0.375922430214916,24984.141224085157,18937.746405726684,6046.394818358478,-10079.550508661574,-7198.324834798523,2881.2256738630526,0.8013762189576473,0.9327530599663307,0.1313768410086833,29489.424473708532,17991.490582966937,11497.933890741591,-12027.55418922649,-6962.006749797986,5065.547439428501,0.8058040880794141,0.843123965344611,0.049118163230417476
2018,2019,1,41248.2287196317,-39312.150833595355,0.8274508285001105,78064.79227575495,-0.14733155028285908,43242.10888428586,31451.828466338244,11790.28041794762,-41375.42159378792,-29174.818331835206,12200.603261952712,0.8072573170339044,0.9266662800349034,0.11940896300099926,51215.982990738245,30412.942760486872,20803.040230251365,-49417.11250716659,-28327.7157882089,21089.39671895768,0.8341059949989422,0.8202164374668575,0.013889557532084896
2018,2021,3,44256.75141749513,-42377.88802564333,0.8651183642171572,81538.48177006208,-0.1749760803373849,47290.58714824841,35038.77944125849,12251.807706989908,-45494.474578529866,-32908.48689267857,12585.9876858513,0.8381726128442638,0.946990028696598,0.10881741585233427,54023.27549766559,33571.14141023157,20452.13408743402,-52250.91491434474,-31575.752684771025,20675.16222957371,0.87129344101073,0.8583621772831591,0.012931263727570879
2018,2022,4,47335.756257266585,-45624.36862163239,0.8590036529135856,87233.21616666166,-0.19178531292909334,50254.78896370588,38329.50783343632,11925.281130269566,-48627.31291714508,-36359.223264182205,12268.08965296289,0.8342158736493551,0.9354827199128197,0.10126684626346436,57627.142119997865,36201.36063382471,21425.781486173157,-56031.04920414888,-34365.23401351875,21665.815190630143,0.8636278035243264,0.8540007190998974,0.009627084424429085
2019,2019,0,25419.99144102653,-10105.018326791509,0.8338441972109112,57264.70704215963,0.3825271089281614,26471.71491787205,20252.930398628025,6218.78451924402,-10592.680257000682,-7709.122918960682,2883.557338040001,0.804301658672743,0.9790078601984304,0.1747062015256874,31310.289832859267,19017.106300462354,12293.183532396912,-12648.387517751542,-7340.345775929792,5308.041741821752,0.8236525031457217,0.844917276768834,0.03967052585570276
2019,2021,2,27478.17993878347,-13145.822382405533,0.9176840145453902,60250.14074489157,0.3584800663441417,29021.99570210004,22787.46768351212,6234.528018587918,-13827.14748567439,-11075.691938302858,2751.455547371536,0.8701278414295932,1.0621781500171312,0.19205030858753788,33297.96806364462,21110.716374808464,12187.251688836155,-15918.93459393402,-10111.74440793579,5807.19018599823,0.9177050985124174,0.9176609464561488,0.0013685192819712737
2019,2022,3,29420.22137590567,-16422.788574619462,0.8653482637169893,65434.85745000869,0.3294303559073938,30875.419278146983,24930.421112787408,5944.998165359575,-17117.962904496577,-14277.92986888051,2840.0330356160657,0.8251909676092393,0.9892477267061784,0.16405675909693934,35481.90255917319,22862.00294566583,12619.899613507363,-19787.70270844167,-12782.240478899303,7005.462229542368,0.8445366874997787,0.8878646017729734,0.04332791427319512
2021,2021,0,27061.420733255418,-11002.570580856021,0.9121015324273394,59532.20482365602,0.37357322176609237,28713.405197990385,22041.70118619472,6671.704011795662,-11715.993440144828,-8834.650562023136,2881.3428781216903,0.8696507342582118,1.041108713554783,0.17145797929657144,32811.067294579785,20770.972320125013,12040.094974454767,-13538.870219647248,-8227.940638941458,5310.929580705791,0.8999859517860802,0.9253436207936504,0.0380603337841137
2021,2022,1,28992.77501759866,-14314.725924460134,0.9094034790471585,64610.25354298214,0.346224817888704,30481.19465742698,24400.473942783447,6080.720714643538,-15041.324650002834,-12072.911842610238,2968.4128073925976,0.861101001450563,1.058433708054797,0.19733270660423421,35029.45943595156,22461.60094013869,12567.85849581288,-17452.45617672297,-10919.971276803326,6532.484899919645,0.8864924253542712,0.9341912714173125,0.0476988460630414
2022,2022,0,28493.61759151713,-11625.769441369583,0.9001340359715552,63718.84956182166,0.3640329048227559,30057.3104385041,23668.753793187854,6388.556645316255,-12322.866312062051,-9474.669004639289,2848.1973074227603,0.8636000232822505,1.0129121714274825,0.14931214814523192,34472.64571591707,22024.57172772061,12448.073988196456,-14279.8034888443,-8754.208302604091,5525.59518624021,0.8644241050817775,0.9387661457312825,0.07595606346450741
