Ano_Treino,Ano_Teste,Distancia_Anos,MAE_Geral,ME_Geral,MAPE_Geral,RMSE_Geral,R2_Geral,Raca_MAE_Priv,Raca_MAE_Unpriv,Disp_MAE_Raca,Raca_ME_Priv,Raca_ME_Unpriv,Disp_ME_Raca,Raca_MAPE_Priv,Raca_MAPE_Unpriv,Disp_MAPE_Raca,Gen_MAE_Priv,Gen_MAE_Unpriv,Disp_MAE_Gen,Gen_ME_Priv,Gen_ME_Unpriv,Disp_ME_Gen,Gen_MAPE_Priv,Gen_MAPE_Unpriv,Disp_MAPE_Gen
2016,2018,2,25998.480777470588,-1035.4781124788637,1.2798651509867278,54566.58005484148,0.37204507979602697,26900.746316587374,21608.179554035432,5292.566762551944,-1648.668722192572,1948.2238769158369,3596.892599108409,1.1805843860525438,1.7629518309687617,0.5823674449162181,31914.68964718416,19626.76399848528,12287.925648698882,-1678.7322245946748,-342.6978017123772,1336.0344228822978,1.242596563325501,1.3200031668275423,0.07740660350204118
2016,2019,3,31406.642159809882,-14607.518526176584,1.1520963715149548,61499.653178302404,0.28794226574081194,32664.016592578733,25228.86707080493,7435.149521773812,-15762.619192916574,-8932.238404116739,6830.380788799836,1.084969763029416,1.4819051213224101,0.39693535829299426,38971.652311253005,23183.22030918069,15788.432002072312,-21312.388196826403,-7319.098464410433,13993.289732415973,1.0270368440525048,1.2880403068403947,0.2610034627878896
2016,2021,5,33476.75773318721,-16828.285014954057,1.2396779641501945,64345.501084932876,0.26830244474799936,35316.235957893965,27887.70801821327,7428.527939680702,-18949.33112863235,-10383.72262879693,8565.608499835422,1.1256936137382143,1.5860067179374941,0.4603131041992799,41028.70816133185,25214.12545921526,15814.582702116595,-23489.93213259179,-9539.738698909372,13950.193433682414,1.1325826256841485,1.3568515881591243,0.224268962474976
2016,2022,6,35802.4025099882,-20100.32317028926,1.175805593536216,69713.675392487,0.23886370154417844,37624.900105527864,30179.352771266487,7445.547334261384,-22267.101257372724,-13415.04633576219,8852.054921610536,1.0965975284373457,1.4201904919574224,0.32359296352007666,43894.538308471776,27047.406572539167,16847.131735932595,-27475.19736593095,-12121.34268479858,15353.854681132372,1.0816212738836428,1.2777049383401184,0.19608366445647574
2017,2017,0,25359.704476008832,1742.3232039800146,1.2423784772849955,52583.33957943201,0.38003325091845247,26185.05603307705,21414.930192222346,4770.125840854705,1221.4067368182405,4232.473902561049,3011.0671657428084,1.1622328029869744,1.625502083667516,0.46326928068054163,31434.979491213617,18783.922743280717,12651.056747932898,1862.8163191400092,1612.064652527873,452.63034729205054,1.2003729465088615,1.2878290677004374,0.09001780307264631
2017,2018,1,26327.93403991742,-152.41043633916794,1.2774983755076403,55086.184823326395,0.36002904370957306,27169.685337037627,22232.086875907935,4937.598461129698,-839.7853157697216,3192.262105489936,4032.047421259657,1.1903959149024759,1.7013270853278093,0.5109311704253335,32498.94829178471,19681.793594594714,12817.15469718999,-454.8246457072699,173.28761362295273,628.1122593302225,1.2544621724230034,1.3023082098037044,0.04784603738070083
2017,2019,2,31569.06711442512,-12684.413008721984,1.1751024202981015,61593.29687511673,0.2857721984494726,32863.01716629364,25211.587442083593,7651.429724210038,-13759.920140472537,-7400.1945663726365,6359.7255740999,1.1154773087232468,1.4680545587912746,0.35257725006802804,39379.05544396337,23079.345700101312,16299.709743862057,-17171.546639552307,-7806.747016505954,9364.799623046354,1.1106027542376802,1.2452157384062554,0.1346129841685751
2017,2021,4,33402.7181275557,-15027.783381000112,1.2639226283365719,64232.515920050806,0.27087037882532666,35256.91802717199,27768.93824298695,7487.979784185043,-16877.91998268924,-9406.349374635669,7471.570608053571,1.1529483672231116,1.6011055610372336,0.44815719381412217,41043.115640472424,25043.315390889362,15999.80024958306,-19702.394234612184,-9913.264837106026,9789.12939750616,1.206068108927449,1.3272215898185529,0.12115348089110387
2017,2022,5,35454.67657682893,-18190.249586400463,1.193131225661538,69284.75169586092,0.24820123820962467,37292.11450061935,29785.530640739194,7506.58385988015,-20151.907126132635,-12137.842195988398,8014.06493014424,1.1128757776191793,1.4407476709452136,0.3278718933260339,43572.34697350184,26672.0543971888,16900.292576313037,-23506.258652701235,-12438.784344353071,11067.47430834817,1.129348815767751,1.2621383151873293,0.13278949941957852
2018,2018,0,26201.20918956923,1802.771818599879,1.2746197974919167,54119.86756253284,0.38214782426495575,27123.854716442464,21711.32408161275,5412.530634829713,1240.7653827292634,4537.54693404143,3296.7815513121673,1.199665759068824,1.639376184237692,0.43971042516886827,32186.620268446262,19755.110386251272,12431.509882194983,1828.147059771994,1774.753899125354,496.84200178641663,1.2294091185780955,1.323336695348438,0.10421568799085826
2018,2019,1,31756.23610208697,-11256.180540197729,1.3039576653240015,61126.82610179158,0.29654853304221745,32965.710678047515,25813.80422863131,7151.906449416204,-12797.609801781837,-3682.7775462240406,9114.832255557796,1.2223729512098873,1.7048024744457242,0.482429523235837,39163.542020540546,23704.2440855943,15459.297934946253,-16803.123710976994,-5226.465739870211,11576.657971106784,1.2351668264271016,1.3787356334143637,0.14356880698726177
2018,2021,3,33528.04927448646,-13222.550457578793,1.3977449320023478,63630.052940342175,0.28448225363748136,35371.50058104207,27926.92779281444,7444.572788227629,-15590.11616029833,-6028.965756093027,9561.150404205306,1.2430493600388237,1.8677701982858328,0.6247208382470092,40832.11158318951,25536.632813637316,15295.47876955219,-18868.85664762463,-7044.894473406492,11823.962174218139,1.3141316596738932,1.4892266927801692,0.17509503310627636
2018,2022,4,35567.912012496636,-16465.62224178328,1.3244173794237755,68446.5562277564,0.2662796631204048,37337.06089804442,30109.461914682623,7227.598983361806,-18950.549102892754,-8798.743903342098,10151.80519955066,1.2129150906295207,1.6684413811046928,0.45552629047517257,43476.960260624386,27011.001079980786,16465.959180643615,-22750.369568933766,-9666.065401992302,13084.304166941467,1.2481298308330646,1.4069539550105048,0.1588241241774399
2019,2019,0,27773.77273221912,1883.1950003423783,1.2905893632361722,56961.05380631137,0.3890076358341473,28747.966705140007,22987.63481131921,5760.3318938207985,1335.6037029407164,4573.363946795343,3237.760243854626,1.2163987888868284,1.6550591128517929,0.4386603239649649,34089.679322473756,20908.17580327572,13181.503519198031,1884.649539569276,1881.5881419728134,460.08918580259524,1.2573063910367763,1.3267417080048913,0.0817518025229874
2019,2021,2,29230.522560961264,-562.962358742856,1.4113820283899856,59424.81252054855,0.3759351834362857,30622.84375929348,25000.109668777503,5622.734090515972,-1699.6727761315292,2890.805644043297,4590.478420174827,1.2801655863052122,1.8100685735110675,0.5299029872058553,35368.209850867745,22515.243697354126,12852.966153513618,-883.2449332507604,-212.5393571488166,670.7055761019437,1.393382603298326,1.43107530260972,0.03769269931139408
2019,2022,3,30446.402873257077,-3834.095578101861,1.3024388601246322,63677.944348792895,0.3649562672501657,31786.51657089511,26311.678089090987,5474.838481804127,-4991.627693097456,-262.69955940883875,4728.928133688617,1.2059506750584057,1.6001390409941278,0.3941883659357224,36776.90302762125,23597.345403921823,13179.557623699437,-4763.157148783178,-2828.9307514711427,1934.2263973120348,1.2584280965371837,1.3500547264431824,0.0916266299059983
2021,2021,0,29471.956363034238,2040.6294934934315,1.4155080674554672,59209.569414138896,0.38029056941420064,31074.650605509898,24602.084665226113,6472.565940283788,1265.6546304258284,4395.442162109674,3129.7875316838463,1.3127336394669287,1.7278243857758617,0.41509074630893283,35670.90299036526,22689.883432024515,12981.019558340751,2093.3351697654507,1982.569451522468,560.6550999980396,1.3873924717713275,1.4462394027005323,0.07501911771488752
2021,2022,1,30668.622472090727,-1237.5566833035275,1.3803319695029674,63367.19433177457,0.3711391557048383,32123.840688414242,26178.759532843378,5945.081155570864,-2063.0391101485766,1309.348594349767,3372.3877044983437,1.2892734338547598,1.661279761334438,0.3720063274796785,37077.03600105772,23735.26942305843,13341.76657799929,-1850.5135844279305,-574.3899603499718,1276.1236240779588,1.3335847654084445,1.43090842942982,0.0973236640213754
2022,2022,0,31113.17081144085,2141.1706470882327,1.4127765866696054,63256.022884389866,0.3731832233417547,32589.574344385626,26557.586004988607,6031.988339397017,1286.9512367023403,4776.500115395927,3489.548878693588,1.3221626612051627,1.6924500396671176,0.3702873784619547,37695.1156791032,23991.8812025133,13703.234476589887,2178.599970317596,2100.8980782551316,510.90902839430765,1.356466277222067,1.4736707319762166,0.11905044755741521
