Ano_Treino,Ano_Teste,Distancia_Anos,MAE_Geral,ME_Geral,MAPE_Geral,RMSE_Geral,R2_Geral,Raca_MAE_Priv,Raca_MAE_Unpriv,Disp_MAE_Raca,Raca_ME_Priv,Raca_ME_Unpriv,Disp_ME_Raca,Raca_MAPE_Priv,Raca_MAPE_Unpriv,Disp_MAPE_Raca,Gen_MAE_Priv,Gen_MAE_Unpriv,Disp_MAE_Gen,Gen_ME_Priv,Gen_ME_Unpriv,Disp_ME_Gen,Gen_MAPE_Priv,Gen_MAPE_Unpriv,Disp_MAPE_Gen
2017,2022,5,32819.5420888778,-29410.528227892526,0.8401018790733535,63757.32024989048,0.027076376095576334,34597.29210551622,27334.554459244697,7262.737646271515,-31142.16409703522,-24067.81905484657,7074.345042188646,0.8064682316562701,0.9438735782973995,0.13740534664112933,39753.011752120845,25318.123397227268,14434.88835489358,-36110.601564885066,-22161.624315902725,13948.97724898234,0.8333058960620184,0.8474545490157387,0.014148652953720383
2018,2018,0,22581.952644175126,-9039.117892186458,0.8239190639548128,51279.61893468911,0.37595676592235866,23553.488673407093,17854.32685563764,5699.161817769457,-9501.866001448763,-6787.344384801085,2714.521616647676,0.8015940996562713,0.9325968965855866,0.1310027969293155,27801.55097164993,16960.784608620073,10840.766363029856,-11337.950904670437,-6563.853883304646,4774.097021365792,0.8059860278421713,0.8432480515396145,0.04915917868898568
2018,2019,1,37954.18249254624,-36072.8951859016,0.8290611437144203,72069.80138193005,-0.14043714561332546,39791.26573494962,28928.1622430679,10863.103491881719,-37976.07432307372,-26722.13032451903,11253.943998554694,0.8082366564174307,0.9313767272922935,0.12314007087486273,47179.49232356366,27925.95874604658,19253.53357751708,-45437.645653759915,-25893.094751875054,19544.550901884868,0.8349545636764683,0.822654796925633,0.01229976675083525
2018,2021,3,37649.39358147068,-35646.00001288026,0.8750834923615403,70294.93687999716,-0.144105157304316,40238.111271925845,29783.863195921815,10454.248076004038,-38316.144509878635,-27533.06334451221,10783.081165366415,0.8445395474737469,0.967887867089333,0.12334831961558622,46093.13455481593,28411.04815756379,17682.08639725212,-44209.62263586538,-26276.49138857948,17933.131247285903,0.8791294820074557,0.870656751886138,0.008472730121317695
2018,2022,4,36312.10968588137,-34241.29694496446,0.8777431320701254,68750.9669169573,-0.13129702584179065,38559.43255345772,29378.32371311765,9181.108840340068,-36567.33635365364,-27064.642599139057,9502.693754514583,0.8464077077768839,0.9744240000263162,0.12801629224943245,44438.6448002455,27519.89664304936,16918.748157196143,-42516.46833868332,-25288.272213560456,17228.196125122864,0.8773733437899937,0.8781432112298048,0.0021889004060292
2019,2019,0,23538.748840171924,-9353.746238448233,0.8340981474339372,53026.227389010244,0.3825361641200883,24512.675712818706,18753.898545891974,5758.777166926729,-9805.20384388714,-7135.716702563863,2669.48714132328,0.8045218897393671,0.9794300872454624,0.17490819750609532,28993.374641554572,17609.450147799846,11383.924493754726,-11707.811811579546,-6794.8493978136485,4912.9624137658975,0.8240592157831038,0.8450048921595439,0.03947839100290899
2019,2021,2,23851.345548725145,-8916.271765502728,0.9652152128857291,51960.351914580664,0.37489639506460615,25207.845959431623,19729.770130223133,5478.075829208491,-9342.223407348847,-7622.065141865067,1720.15826548378,0.9156293167723462,1.1158764356264392,0.20024711885409305,28949.065432266296,18273.900988649577,10675.164443616726,-10896.519191907524,-6749.671699527189,4146.847492380336,0.9660929878844844,0.9642548342255394,0.002039699087618459
2019,2022,3,23402.11436474114,-7539.80093049196,0.9698711836981694,51383.2160824421,0.36809554382734133,24606.165023989844,19687.19218242061,4918.9728415692325,-7741.147713000386,-6918.574885778741,822.5728272216434,0.9265102981264417,1.1036548533620223,0.17714455523558048,28320.804345335033,18080.51424951066,10240.290095824366,-9283.888807943169,-5652.847638815748,3631.0411691274217,0.947604055714112,0.9939623037552022,0.04635824804109023
2021,2021,0,23642.857269412445,-9608.617027862523,0.9123653853696092,52009.570069138674,0.3736074960599644,25086.20924612733,19257.099391617332,5829.109854509996,-10230.560942637698,-7718.676620006511,2511.884322631188,0.8699097207987411,1.0413865930641075,0.17147687226536604,28665.47623970451,18147.821802698913,10517.654437005594,-11823.88501574112,-7185.191452476675,4638.693563264444,0.9002844424744592,0.9255699269785075,0.038104922578222004
2021,2022,1,23288.33602753783,-8260.947214842694,0.9733404228340701,51377.29080627046,0.3682412954327648,24503.880512670465,19537.95132675267,4965.9291859178,-8650.574577288517,-7058.808982143922,1591.7655951445952,0.9223199955870377,1.1307564879103842,0.20843649232334663,28173.312659730378,18003.210859792398,10170.101799937975,-10242.450148058082,-6117.131223322254,4125.318924735828,0.9488916434947671,0.9997919022854282,0.050900258790661304
2022,2022,0,23049.36060534415,-9406.012006639541,0.9001841432318272,51546.44326900915,0.3639677563545629,24313.74362212431,19148.02833244438,5165.715289679934,-9970.729043740434,-7663.420108377169,2307.308935363265,0.8636917892767396,1.012831799245189,0.1491400099684489,27886.113913099347,17816.1970634025,10069.91684969685,-11552.76202187141,-7083.311560978132,4469.450460893278,0.8644555358643817,0.938836777025035,0.07613420460760639
